r,r1,r2,r3,r4,n1,n2,n3,n4
26.16066066066066,3.7372372372372373,5.605855855855856,7.474474474474475,9.34309309309309,0.0,0.0,0.0,0.0
26.36036036036036,3.765765765765766,5.648648648648649,7.531531531531532,9.414414414414413,0.0,0.0,0.0,0.0
26.56006006006006,3.7942942942942945,5.691441441441442,7.588588588588589,9.485735735735734,0.0,0.0,0.0,0.0
26.75975975975976,3.822822822822823,5.7342342342342345,7.645645645645646,9.557057057057055,0.0,0.0,0.0,0.0
26.95945945945946,3.8513513513513513,5.777027027027027,7.702702702702703,9.628378378378379,0.0,0.0,0.0,0.0
27.15915915915916,3.87987987987988,5.819819819819819,7.75975975975976,9.6996996996997,0.0,0.0,0.0,0.0
27.35885885885886,3.9084084084084085,5.8626126126126135,7.816816816816817,9.77102102102102,0.0,0.0,0.0,0.0
27.55855855855856,3.936936936936937,5.905405405405406,7.873873873873874,9.84234234234234,0.0,0.0,0.0,0.0
27.75825825825826,3.9654654654654657,5.948198198198199,7.9309309309309315,9.913663663663662,0.0,0.0,0.0,0.0
27.95795795795796,3.9939939939939944,5.990990990990991,7.987987987987989,9.984984984984983,0.0,0.0,0.0,0.0
28.15765765765766,4.0225225225225225,6.033783783783783,8.045045045045045,10.05630630630631,0.0,0.0,0.0,0.0
28.35735735735736,4.051051051051051,6.076576576576576,8.102102102102101,10.127627627627632,0.0,0.0,0.0,0.0
28.557057057057058,4.07957957957958,6.1193693693693705,8.15915915915916,10.19894894894895,0.0,0.0,0.0,0.0
28.756756756756758,4.108108108108108,6.162162162162163,8.216216216216216,10.270270270270268,0.0,0.0,0.0,0.0
28.956456456456454,4.136636636636636,6.204954954954954,8.273273273273272,10.341591591591595,0.0,0.0,0.0,0.0
29.156156156156154,4.165165165165165,6.247747747747747,8.33033033033033,10.412912912912912,0.0,0.0,0.0,0.0
29.355855855855854,4.193693693693693,6.2905405405405395,8.387387387387387,10.484234234234235,0.0,0.0,0.0,0.0
29.555555555555554,4.222222222222222,6.333333333333333,8.444444444444445,10.555555555555555,0.0,0.0,0.0,0.0
29.755255255255253,4.2507507507507505,6.376126126126126,8.501501501501501,10.626876876876878,0.0,0.0,0.0,0.0
29.954954954954953,4.2792792792792795,6.418918918918918,8.558558558558559,10.698198198198195,0.0,0.0,0.0,0.0
30.154654654654653,4.307807807807808,6.461711711711711,8.615615615615615,10.769519519519518,0.0,0.0,0.0,0.0
30.354354354354353,4.336336336336336,6.504504504504504,8.672672672672672,10.840840840840844,0.0,0.0,0.0,0.0
30.554054054054053,4.364864864864865,6.5472972972972965,8.72972972972973,10.912162162162158,0.0,0.0,0.0,0.0
30.753753753753752,4.393393393393393,6.59009009009009,8.786786786786786,10.983483483483484,0.0,0.0,0.0,0.0
30.953453453453452,4.421921921921922,6.632882882882883,8.843843843843844,11.054804804804805,0.0,0.0,0.0,0.0
31.153153153153152,4.45045045045045,6.675675675675675,8.9009009009009,11.126126126126124,0.0,0.0,0.0,0.0
31.352852852852852,4.478978978978979,6.718468468468468,8.957957957957959,11.197447447447445,0.0,0.0,0.0,0.0
31.55255255255255,4.5075075075075075,6.761261261261261,9.015015015015015,11.268768768768767,0.0,0.0,0.0,0.0
31.75225225225225,4.536036036036036,6.8040540540540535,9.072072072072071,11.340090090090094,0.0,0.0,0.0,0.0
31.95195195195195,4.564564564564565,6.846846846846846,9.12912912912913,11.411411411411411,0.0,0.0,0.0,0.0
32.15165165165165,4.593093093093092,6.889639639639639,9.186186186186184,11.482732732732732,0.0,0.0,0.0,0.0
32.35135135135135,4.621621621621621,6.932432432432432,9.243243243243242,11.554054054054053,0.0,0.0,0.0,0.0
32.55105105105105,4.650150150150149,6.975225225225224,9.300300300300298,11.625375375375375,0.0,0.0,0.0,0.0
32.75075075075075,4.678678678678678,7.018018018018017,9.357357357357357,11.696696696696693,0.0,0.0,0.0,0.0
32.95045045045045,4.707207207207206,7.0608108108108105,9.414414414414413,11.768018018018019,0.0,0.0,0.0,0.0
33.15015015015015,4.7357357357357355,7.103603603603603,9.471471471471471,11.839339339339336,0.0,0.0,0.0,0.0
33.349849849849846,4.764264264264264,7.146396396396396,9.528528528528527,11.910660660660659,0.0,0.0,0.0,0.0
33.549549549549546,4.792792792792792,7.189189189189189,9.585585585585584,11.981981981981981,0.0,0.0,0.0,0.0
33.749249249249246,4.821321321321321,7.231981981981981,9.642642642642642,12.053303303303302,0.0,0.0,0.0,0.0
33.948948948948946,4.849849849849849,7.274774774774774,9.699699699699698,12.124624624624625,0.0,0.0,0.0,0.0
